최저운고(m),기온(0.1c),이슬점온도(0.1c),해면기압 QFF (0.1hPa),현지기압 QFE (0.1hPa),강수량 (0.1mm),2분 평균풍속 (0.1m/s),2분 최대풍속 (0.1m/s),10분 평균풍향 (degree),10분 최우풍향: 평균풍향을 기준으로 시계방향으로 스캔하여 첫번째 값 (degree),10분 평균풍속 (0.1m/s),10분 최대풍속 (0.1m/s)
6.803505257608338,5.356586274672012,5.288267030694535,9.22601685136119,9.223157875686796,5.214935757608986,3.912023005428146,4.127134385045092,4.51085950651685,4.709530201312334,3.8918202981106265,4.204692619390966
8.160803920954665,4.189654742026425,2.6390573296152584,9.237079669165805,9.233959237574817,0.0,2.5649493574615367,2.833213344056216,5.017279836814924,5.351858133476067,2.70805020110221,3.2188758248682006
6.68586094706836,5.459585514144159,5.3612921657094255,9.22808205345234,9.225228984469933,1.6094379124341003,3.332204510175204,3.6888794541139363,5.707110264748875,5.802118375377063,3.258096538021482,3.6888794541139363
7.696667081526462,5.241747015059643,4.919980925828125,9.230437073675304,9.22759072538271,0.0,3.4965075614664802,4.060443010546419,5.860786223465865,5.8888779583328805,3.784189633918261,4.382026634673881
8.03947991910045,4.204692619390966,-2.4849066497880004,9.23356849809539,9.230535079261703,0.0,3.9318256327243257,4.30406509320417,5.771441123130016,5.8888779583328805,3.871201010907891,4.406719247264253
7.741099090035366,4.7535901911063645,3.9512437185814275,9.229358377811945,9.226410552153677,0.0,3.7376696182833684,4.060443010546419,5.739792912179234,5.831882477283517,3.6635616461296463,4.143134726391533
7.496097345175956,4.290459441148391,3.4339872044851463,9.235423152343646,9.232297539328226,4.5217885770490405,3.9889840465642745,4.454347296253507,5.8888779583328805,5.8888779583328805,3.9318256327243257,4.454347296253507
8.24301946898925,4.02535169073515,-2.6390573296152584,9.235032984566555,9.231906149890744,1.791759469228055,4.382026634673881,4.941642422609304,5.771441123130016,5.8888779583328805,4.418840607796598,4.997212273764115
8.03947991910045,4.941642422609304,4.634728988229636,9.229848838364227,9.226804098006848,0.0,3.258096538021482,3.295836866004329,5.081404364984463,5.081404364984463,3.1780538303479458,3.295836866004329
7.937731775260109,5.68697535633982,5.572154032177765,9.221774749601845,9.219002745054835,0.0,4.564348191467836,4.77912349311153,4.110873864173311,4.394449154672439,4.5217885770490405,4.77912349311153
10.12667110305036,5.099866427824199,4.2626798770413155,9.230731061623917,9.227787285579904,0.0,2.0794415416798357,2.4849066497880004,5.638354669333745,5.860786223465865,1.9459101490553132,2.4849066497880004
7.972810784121404,5.225746673713202,4.836281906951478,9.227787285579904,9.224834818126634,0.0,4.553876891600541,5.017279836814924,5.739792912179234,5.860786223465865,4.465908118654584,5.017279836814924
9.883335864325275,5.43372200355424,5.111987788356544,9.2259184019395,9.223157875686796,0.0,4.61512051684126,4.820281565605037,3.9318256327243257,4.2626798770413155,4.477336814478207,4.890349128221754
7.170888478512505,5.3706380281276624,5.337538079701318,9.229162126216771,9.22631214148588,4.700480365792417,4.0943445622221,4.219507705176107,4.394449154672439,4.51085950651685,4.07753744390572,4.31748811353631
8.268988209506656,4.553876891600541,1.791759469228055,9.236787541991031,9.233763886919771,0.0,3.828641396489095,4.219507705176107,5.707110264748875,5.802118375377063,3.871201010907891,4.3694478524670215
10.12667110305036,5.384495062789089,5.225746673713202,9.217117356255207,9.214332393245721,0.0,1.791759469228055,2.1972245773362196,5.739792912179234,5.831882477283517,2.0794415416798357,2.772588722239781
9.994287576862567,5.342334251964811,4.897839799950911,9.221873607789856,9.219002745054835,0.0,1.791759469228055,2.3978952727983707,4.61512051684126,4.61512051684126,1.9459101490553132,2.70805020110221
10.12667110305036,5.389071729816501,5.159055299214529,9.228376734462282,9.225524507301223,0.0,4.59511985013459,4.875197323201151,4.110873864173311,4.2626798770413155,4.574710978503383,4.890349128221754
8.03947991910045,4.787491742782046,3.828641396489095,9.228180290104513,9.225130457448818,0.0,4.219507705176107,4.700480365792417,5.771441123130016,5.8888779583328805,4.143134726391533,4.700480365792417
9.012011377036412,5.598421958998375,5.442417710521793,9.225130457448818,9.222268942841456,0.6931471805599453,1.791759469228055,2.0794415416798357,5.739792912179234,5.8888779583328805,1.791759469228055,2.1972245773362196
7.8636512654486515,5.726847747587197,5.497168225293202,9.219597393238859,9.216918687336305,0.0,4.30406509320417,4.584967478670572,4.394449154672439,4.61512051684126,4.31748811353631,4.624972813284271
7.550135342488429,5.420534999272286,5.327876168789581,9.213933907486313,9.211140052146748,0.0,1.9459101490553132,2.1972245773362196,4.51085950651685,4.795790545596741,2.302585092994046,2.772588722239781
10.12667110305036,5.147494476813453,4.543294782270004,9.225721474014485,9.222861652529854,0.0,2.4849066497880004,2.5649493574615367,5.25227342804663,5.351858133476067,2.1972245773362196,2.5649493574615367
7.170888478512505,5.153291594497779,4.867534450455582,9.220488703027998,9.217514575724183,0.0,4.553876891600541,4.804021044733257,4.394449154672439,4.61512051684126,4.574710978503383,4.844187086458591
6.55250788703459,5.4510384535657,5.3981627015177525,9.214830277249035,9.212038928611765,0.0,3.2188758248682006,3.4657359027997265,5.5254529391317835,5.602118820879701,3.2188758248682006,3.6635616461296463
10.090008612393838,4.442651256490317,3.871201010907891,9.23824732522919,9.235228087483963,0.0,3.1780538303479458,3.258096538021482,5.14166355650266,5.25227342804663,3.258096538021482,3.6635616461296463
8.343077871169383,4.127134385045092,2.1972245773362196,9.236592743120248,9.233470789365038,0.0,3.7376696182833684,3.912023005428146,5.303304908059076,5.442417710521793,3.6109179126442243,3.970291913552122
10.12667110305036,5.056245805348308,4.406719247264253,9.227295812625597,9.224341891611996,0.0,3.091042453358316,3.4011973816621555,5.707110264748875,5.831882477283517,3.091042453358316,3.4965075614664802
8.987321812850125,5.313205979041787,5.209486152841421,9.225130457448818,9.222268942841456,0.0,4.007333185232471,4.1588830833596715,4.394449154672439,4.61512051684126,4.174387269895637,4.59511985013459
10.12667110305036,4.477336814478207,3.4011973816621555,9.228278517107196,9.225228984469933,0.0,3.4657359027997265,3.58351893845611,5.14166355650266,5.198497031265826,3.58351893845611,3.871201010907891
10.12667110305036,5.187385805840755,4.890349128221754,9.23092700558457,9.227983807148778,0.0,3.295836866004329,3.4011973816621555,4.948759890378168,5.017279836814924,3.258096538021482,3.4657359027997265
